clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log
de1b2818-b323-4e9f-8ea5-9491e5ae280e,117,3,784.1999999999999,261.4,4.770684624465665,5.5698700570699335
de6036e8-d7ba-401a-ad47-8d03fd4f2e5a,7,1,1262.91,1262.91,2.0794415416798357,7.141965369640137
de774416-6ed6-43ab-a11f-468ffce1b6fc,110,2,1495.36,747.68,4.709530201312334,6.618311655910695
de8a5b10-5b28-4073-b7fc-4ae2bf44b3dc,24,7,5355.780000000001,765.11,3.2188758248682006,6.641325762563808
de9bd7ab-10be-4fb5-a1e7-0e24c3950bfe,411,8,3035.86,379.48,6.021023349349527,5.941433613502417
de9cf4c6-aaab-4660-8343-3bf4014c8cd1,90,5,6662.91,1332.58,4.51085950651685,7.195622334323528
deb53b05-c6c9-4030-8aac-48d85b1f7542,3,6,2725.13,454.19,1.3862943611198906,6.1207149142052595
def3f1f0-e331-4752-af4f-cbde62eb0123,29,1,669.24,669.24,3.4011973816621555,6.507635857198725
def4d40b-b5e8-4fee-a7f1-916a7fd51b49,62,8,6747.06,843.38,4.143134726391533,6.738602630236532
deff0742-8204-4f4c-ab09-605aeb447c5c,102,6,4473.12,745.52,4.634728988229636,6.615422408314929
df0c71ea-6c46-4eac-bc9a-a057dfe5398c,60,8,4981.17,622.65,4.110873864173311,6.435589313571718
df14d549-eeb0-4474-925e-4ea1c9139a28,21,10,6215.84,621.58,3.091042453358316,6.4338721341378635
df19a223-1d21-43ac-a60f-d00b2ac9ebef,98,13,6813.9,524.15,4.59511985013459,6.263683936068785
df28934e-0a95-4efe-9103-81e0606b99f8,103,7,6102.04,871.72,4.6443908991413725,6.771614771289501
df642d28-afb7-4206-969a-c9938e0b3f83,230,3,2438.61,812.87,5.442417710521793,6.701800648088608
df77d4ef-1a1e-4923-98d8-dc5bfe57d597,20,7,6595.89,942.27,3.044522437723423,6.849352561906143
df80b9d6-6973-4adb-80b4-f44864d505d9,186,5,5965.46,1193.09,5.231108616854587,7.085139667996275
dfb6db81-4702-4e37-9d77-885ca32e8f62,376,1,233.28,233.28,5.932245187448011,5.456516981221582
dfc018b9-5124-43c4-a8bf-5f427ef529c5,7,11,7445.8,676.89,2.0794415416798357,6.5189850328898515
dfd6905f-9f39-48ec-9833-8def7077d5cd,639,1,1464.8,1464.8,6.461468176353717,7.29015644749175
dfe3b86e-4288-4e0f-84f7-4e6f7d9e826d,10,12,8715.73,726.31,2.3978952727983707,6.589352796550366
e00c48e8-b908-45b5-971f-6f78cd546858,7,12,8790.37,732.53,2.0794415416798357,6.597868496542164
e00e28f6-eab5-45df-b49b-7df6b0642793,59,10,9717.22,971.72,4.0943445622221,6.880096270988163
e017478b-c628-4b71-a54e-10bcf95b2e0a,161,2,1825.84,912.92,5.087596335232384,6.81774304027111
e045f643-9e9d-48e9-85be-20d5a890ef0b,161,5,3212.9200000000005,642.58,5.087596335232384,6.467046339433395
e060a9a7-9e85-4894-8e61-e46950c91c53,69,6,3926.72,654.45,4.248495242049359,6.485322022643818
e07079af-7b9e-4b82-ab99-82e40c3565e8,12,7,5202.57,743.22,2.5649493574615367,6.6123366900475125
e0b8bb06-4eb9-41fe-82b1-42d183f978b0,27,2,1048.74,524.37,3.332204510175204,6.264102776268335
e0c8da86-c8a0-463a-b981-42feaec97e0e,38,4,1766.73,441.68,3.6635616461296463,6.092847161396585
e0f48741-e9ec-4873-9a56-1c774de99ffa,13,10,6364.360000000001,636.44,2.639057329615259,6.457460154956179
e10bd4ce-6cd9-45cb-81f7-9c008f538a0c,461,2,1133.07,566.54,6.135564891081739,6.341311231453134
e117ffb8-575d-416e-972c-954b2fb6cbd5,152,5,3056.58,611.32,5.030437921392435,6.417255021677392
e12f72f6-1a99-453a-8529-c41cd92957ca,17,6,4884.07,814.01,2.8903717578961645,6.703200383104238
e13e2f7b-c4f5-44fd-a023-26228782e210,25,12,9204.27,767.02,3.258096538021482,6.643815774475261
e148adeb-adc3-43fa-ab40-ce07a6b08dd1,181,10,11810.61,1181.06,5.204006687076795,7.075013958099046
e149b948-28cf-4d6e-b379-1016ddb578cc,38,6,2978.77,496.46,3.6635616461296463,6.209515151356182
e150719f-809d-43fa-abd0-47f5f111ad80,38,12,10790.8,899.23,3.6635616461296463,6.802650286231108
e150d33a-1912-4347-993b-5c4175729f11,162,2,680.1400000000001,340.07,5.093750200806762,5.832087734809125
e15b89f2-6e5f-4c5a-8295-140bb8c7c20b,84,10,5585.73,558.57,4.442651256490317,6.327168631633044
e19f7600-c404-4721-b161-33d3597cdc7d,87,3,2619.31,873.1,4.477336814478207,6.773194785586442
e1be5d0c-9ebc-4cb9-885e-1bce1ce9db22,344,1,1705.0,1705.0,5.84354441703136,7.441906728051625
e1c1b359-c07c-4fe9-b7f2-3351bde2a425,0,6,2430.5,405.08,0.0,6.006550184526023
e1fc024a-5b76-45a2-8ccd-916b579a05ba,0,8,11894.84,1486.86,0.0,7.305094124945164
e1ffd300-74d6-4aff-b0ce-d18fae2aa777,314,4,4540.8,1135.2,5.752572638825633,7.035444640123027
e25bea79-db69-4da2-94f9-61bd72549759,178,7,4553.84,650.55,5.187385805840755,6.479354139590915
e26ee436-3c87-43c7-9a81-7339ffab7bdc,79,5,3846.94,769.39,4.382026634673881,6.646896880129682
e29193a6-c2d1-486c-82a1-8b7978543e78,217,7,8126.22,1160.89,5.384495062789089,7.057803268559129
e2d4d02c-0cc6-40ce-99b3-114b14bc578b,114,4,3254.92,813.73,4.74493212836325,6.702856770009198
e2e1697d-fa9b-4d6a-9c67-bdcdf252b1e6,51,12,8539.08,711.59,3.9512437185814275,6.568906219955112
e2e8d4a8-3100-4054-af26-0c6b974ea216,90,12,17975.670000000002,1497.97,4.51085950651685,7.3125334845601
e2ec2aed-9869-4296-94fa-03f79813d62e,305,2,940.48,470.24,5.723585101952381,6.155367518377918
e2f1022a-0e5f-4cf9-a22f-56ee8d2fbdce,452,1,1814.28,1814.28,6.115892125483034,7.503995004773015
e302617e-3116-44e7-a7f5-2399639e3bda,24,7,6477.66,925.38,3.2188758248682006,6.831284517639227
e3286d51-4967-40a0-adeb-c3919f0a46aa,431,1,1136.6,1136.6,6.068425588244111,7.036676059048976
e347fc4c-4033-4223-9f2e-a24ca2dc08de,147,5,3405.42,681.08,4.997212273764115,6.5251469530169
e34a432f-511c-460b-820a-cef2a719ff11,40,10,7137.1,713.71,3.713572066704308,6.5718768660127544
e37ff53f-649b-4a3d-87f3-a9f92d224660,209,3,2230.48,743.49,5.3471075307174685,6.612699420200411
e38ce023-d300-42c0-9219-3f700e08cd0a,141,7,6885.200000000001,983.6,4.955827057601261,6.892235467324101
e3931b34-9b4e-4445-9231-2cd1ab091ab9,242,4,4167.36,1041.84,5.493061443340548,6.9497030395898935
e3952c25-fb25-4c55-9f97-8ecbefb9c138,79,4,2187.42,546.86,4.382026634673881,6.306019779856304
e3a88670-4905-4cfa-a788-9b845817bf8e,7,8,5389.19,673.65,2.0794415416798357,6.514194037876797
e3ae2d0f-1e85-45fa-8d9b-0b013b5b566b,37,12,12275.1,1022.92,3.6375861597263857,6.931393677547536
e3b9f954-403b-45b0-ba59-0a14cb7f71d6,27,7,5850.24,835.75,3.332204510175204,6.729525340091436
e3ba7fd7-1edb-4c21-b4b0-f0bb70b03b8d,248,1,910.6,910.6,5.517452896464707,6.815201297371529
e3d32d34-1e09-42f2-8799-ec080de24258,160,9,8983.02,998.11,5.081404364984463,6.906864882696991
e3d4e13e-15ed-427a-9d3d-334e847ddf4c,62,7,5931.21,847.32,4.143134726391533,6.743257923100661
e3d5128e-934c-425e-9a32-c4c3647dbcb4,20,5,3316.9,663.38,3.044522437723423,6.498854274938072
e3d716eb-72cb-47ab-a407-70af0fb8dd05,187,2,2384.56,1192.28,5.236441962829949,7.084461096990456
e3f5d239-74a7-4120-a936-bb4daa3176ee,10,11,8367.18,760.65,2.3978952727983707,6.6354871325827105
e40fb96c-1acf-4d7a-bcbd-3151c00e918b,89,6,6937.34,1156.22,4.499809670330265,7.05377585604976
e41d8323-d16c-43fc-822c-94579eaf548d,78,7,6597.96,942.57,4.3694478524670215,6.849670553895424
e41e7dc9-3831-47de-9f31-8ca1d75e29d1,132,8,9110.36,1138.8,4.890349128221754,7.038608087400899
e423ec9c-b50e-42cd-84b7-663eab7b4b88,7,6,6126.22,1021.04,2.0794415416798357,6.92955590894099
e423eff5-6a90-4ad6-9369-53a1d79f80a0,108,9,7965.61,885.07,4.6913478822291435,6.7867959542562195
e46c20ac-9f57-4d7e-b5bc-bf0d7f254d45,99,7,4970.7300000000005,710.1,4.605170185988092,6.566813066889472
e472348d-96f7-44e8-911d-f0fd6ceb53e1,82,11,8008.37,728.03,4.418840607796598,6.591714883425301
e4748e38-e834-4c66-9736-fe8f65455322,136,1,1800.24,1800.24,4.919980925828125,7.496230595598113
e49bb644-8212-417c-89d3-88bca207ce75,54,6,3722.8,620.47,4.007333185232471,6.43208763947196
e4a1535f-c24d-48f5-b3d3-7ed45e710618,46,6,5244.29,874.05,3.8501476017100584,6.774281027582166
e4ab38ab-01cb-4488-9ef6-422b322b67cb,126,1,30.61,30.61,4.844187086458591,3.4534735262275262
e4cf8ff1-b68e-4874-88ec-252648541ab2,237,4,2720.5,680.12,5.472270673671475,6.523738502079842
e4f741af-a105-4a50-9f25-102a0d07e34c,178,9,8560.51,951.17,5.187385805840755,6.858743590277957
e506df78-ec50-453f-bbfd-49ce5e52f446,167,8,6861.49,857.69,5.123963979403259,6.755407972099974
e5212807-2eb3-4cc2-a796-d23b93a318a9,455,4,2912.21,728.05,6.1224928095143865,6.591742316762295
e54c0880-b3fa-47d0-9681-2fbea1bedbd5,128,7,8855.18,1265.03,4.859812404361672,7.143641299105824
e5506e84-7b31-4612-b952-590ccc35b169,198,9,5809.09,645.45,5.293304824724492,6.471495855700562
e5532ae2-f88a-4f93-8990-baadc8e85612,83,7,6706.5,958.07,4.430816798843313,6.86596406492033
e586ea5b-de0f-4eca-b11e-22f9eca3aa43,327,5,3645.93,729.19,5.793013608384144,6.593304774249646
e59bc73d-7b2d-4d0b-bdfc-e428f5516362,12,7,5101.89,728.84,2.5649493574615367,6.5928253320372185
e59ed735-b2e4-4b08-9660-b3043e6c603a,107,2,1968.06,984.03,4.68213122712422,6.89267209756108
e5a92c80-0369-4ee6-a6cb-797db9db98c4,99,7,3996.11,570.87,4.605170185988092,6.348911692822165
e5acca59-2792-46d6-9860-9770e763a386,4,7,2329.96,332.85,1.6094379124341003,5.810691790303878
e5b6e199-56c2-4fc5-9f44-add94c0657d6,275,1,422.8,422.8,5.62040086571715,6.049261645834199
e5c1a759-fe7d-4403-8072-de8ee36c7f63,699,1,1343.04,1343.04,6.551080335043404,7.20343528254498
e5cbc6a6-148d-4b21-89d8-5f5a84744e00,544,5,2123.71,424.74,6.300785794663244,6.053828831304532
e60de9fc-18bd-42ed-9a1f-c3cb95882f56,44,6,3865.92,644.32,3.8066624897703196,6.469746317797943
e6188e19-229f-4af6-af1b-40e6cd7186ba,74,9,8250.6,916.73,4.31748811353631,6.821903229712354
e66b3992-e627-4495-b971-c86b6756227f,6,1,1077.0,1077.0,1.9459101490553132,6.982862751468942
e66f5bf6-7f25-4398-b2aa-82d0820472e9,202,5,1681.8000000000002,336.36,5.313205979041787,5.8211506094383045
e6834063-0766-4c67-ae28-3237b70b5e8c,621,1,362.29,362.29,6.432940092739179,5.895201413387272
e68f8891-ef6b-475e-8af8-49fa9588b2de,26,10,8059.92,805.99,3.295836866004329,6.6933112766194425
e6be3bd1-7e28-4c96-b259-b185752bdf81,185,3,2552.35,850.78,5.225746673713202,6.747328277523393
e6d0c878-bf78-4420-a494-d5fd1fe15254,600,1,642.04,642.04,6.398594934535208,6.466206930700891
e7034378-e9db-4e26-8b0f-e49af745eacf,53,9,10513.4,1168.16,3.9889840465642745,7.06404082122525
e729aec8-74fd-43c8-969a-3692d6711d2e,82,9,9132.56,1014.73,4.418840607796598,6.923362844789666
e737fb83-b8be-4d1b-8abe-a6a053d61c2e,2,14,11575.71,826.84,1.0986122886681096,6.718819898997665
e738cfb4-111e-45d4-bb88-c2cd2a87fa5c,231,6,4221.32,703.55,5.44673737166631,6.557559301141113
e74ce2ee-ba30-43d5-ab3c-b6d1790d8ae0,18,8,3252.0,406.5,2.9444389791664403,6.010040932680917
e77934b1-b086-4623-9891-f09089013581,49,13,8132.49,625.58,3.912023005428146,6.440276459719512
e77e7afd-1bd3-4c1f-858a-8a1cfca38597,26,9,9404.87,1044.99,3.295836866004329,6.952719084349724
e781d29c-e863-4e9d-8b2c-dc2cba5dba25,120,6,5346.55,891.09,4.795790545596741,6.79356702435125
e78a6429-2ee5-493f-8d25-764ee5f9246f,38,12,6774.25,564.52,3.6635616461296463,6.337745661862699
e795de1d-8e34-429f-95e1-b1796d51d43b,27,11,4297.27,390.66,3.332204510175204,5.9703941164886905
e7a1c9a2-bd69-4965-868b-fc759fd76697,99,11,6467.6,587.96,4.605170185988092,6.378358269630711
e7c965eb-e3a0-4ff6-a0d7-c9f32901974f,48,6,5896.06,982.68,3.8918202981106265,6.891300640910177
e7e1e19c-d1b2-43a2-9ebb-67973c85c91b,28,11,8844.48,804.04,3.367295829986474,6.690891965625077
e7e1fa92-e899-481f-9311-974c7e892cac,441,2,3172.2,1586.1,6.091309882077698,7.369663730513513
e7f16e24-98db-47bf-8d26-17f7af007a06,247,7,5178.32,739.76,5.5134287461649825,6.6076766861938045
e8078b05-3ba4-41be-b623-aa5c974c1d6f,497,2,827.27,413.64,6.210600077024653,6.027410673881451
e8135ecf-aa5f-4ded-9a5d-82c765d7f1d3,126,8,6241.3,780.16,4.844187086458591,6.660779994414582
e81e8e91-e630-4c8d-a584-65aa23b27839,38,8,5525.17,690.65,3.6635616461296463,6.539080047320824
e8289d4e-7549-4ef1-ab7c-db5dbce81da3,39,5,2880.83,576.17,3.6888794541139363,6.358136850496991
e83938f3-0c8c-4074-a0bb-8c53bf7c2c01,273,3,2630.74,876.91,5.6131281063880705,6.777544082686288
e8435c70-deaf-4ee9-a6c1-c601d5ed2873,20,7,6732.63,961.8,3.044522437723423,6.869845705908917
e843c29d-cedf-4c51-81db-51532d7820fe,293,1,373.26,373.26,5.683579767338681,5.924950743049642
e8492460-27d1-45a4-90f7-f96c7a13ffcc,141,8,6621.01,827.63,4.955827057601261,6.719773734635974
e84e2a5e-9589-4d18-933d-0ea4499162ca,71,4,3586.51,896.63,4.276666119016055,6.799757956669807
e855a0bc-cc58-40e4-ba8f-3a5ab3cf08c2,107,8,7065.8,883.22,4.68213122712422,6.784705900453226
e86f26db-8143-4a29-860e-50a9df652a20,8,4,2207.36,551.84,2.1972245773362196,6.315068628735826
e8750282-a89e-418a-86ee-fb9422ef61e3,14,12,7777.34,648.11,2.70805020110221,6.475602193867448
e8dfc4cc-5c45-4e35-ba7b-5a40c186151b,128,8,6206.52,775.82,4.859812404361672,6.655208663298611
e8e617c3-a791-4130-b686-b832f39212a7,640,2,953.01,476.5,6.46302945692067,6.168564159920785
e8f3549f-a5d7-4378-9dc7-76ec677f0c71,128,8,6430.5,803.81,4.859812404361672,6.690606224715595
e8fc6d5c-a411-4e23-a491-e40ff7fbcae5,22,12,11902.08,991.84,3.1354942159291497,6.900569523167412
e90a9f3e-adb7-4b1d-ae28-3517c870a8fb,158,3,2913.49,971.16,5.0689042022202315,6.879520399967353
e943b557-5989-491f-88e3-46c9b46d955f,285,4,3619.2,904.8,5.655991810819852,6.808818531122114
e947c4d7-a4ea-418b-8f64-e8e620f82f24,45,11,6529.52,593.59,3.828641396489095,6.387872092393645
e993b5fc-7154-4740-b8a3-3de10028ae3f,63,11,8816.27,801.48,4.1588830833596715,6.68770693257523
e9a24a55-51b9-47e8-a8ea-7f0e4006bd21,82,8,4978.26,622.28,4.418840607796598,6.434995856022603
e9e07bc9-50d4-45cf-a5b0-95ef3f7a1783,48,13,6196.07,476.62,3.8918202981106265,6.168815437248516
e9fe486d-c82d-435d-a281-fd592aef558c,234,3,2162.1200000000003,720.71,5.459585514144159,6.581623396155157
ea091653-94ab-4a05-b760-cdcfcf07a11e,617,1,262.68,262.68,6.42648845745769,5.574736246721107
ea0c832a-f985-4d63-9962-7f5c37033462,0,4,5373.36,1343.34,0.0,7.2036584652804905
ea56f8ed-578f-4b06-9682-903d7c5a0633,35,4,3040.55,760.14,3.58351893845611,6.634817309404113
ea62d7ae-a981-4b94-a14a-b2b6f12d74c4,119,9,5869.39,652.15,4.787491742782046,6.4818068119325725
ea7b3c0b-35d8-473e-9a62-6772f0e56834,287,4,1513.95,378.49,5.662960480135946,5.938828246027372
ea96d0f2-3754-475e-b91e-ac8563b58308,8,10,8808.0,880.8,2.1972245773362196,6.781965272923837
ea98fdc1-538b-4042-87c5-4164065b07f5,141,7,7386.54,1055.22,4.955827057601261,6.962451775901165
eaa22a8e-6659-4a1c-9f96-58549dc2abc6,147,1,220.84,220.84,4.997212273764115,5.4019564013075225
eac2bd7f-7fa4-4ef6-a927-313945c5161a,28,8,2646.53,330.82,3.367295829986474,5.8045926532152095
eae68ba5-b1ad-4a36-a5fe-416d98efe14e,539,1,1480.98,1480.98,6.29156913955832,7.301134310488317
eb2dd97c-abce-4f35-a8a6-0db2d832ec78,7,11,9000.16,818.2,2.0794415416798357,6.708328254285243
eb865909-cbf3-495a-a67b-55720fe4fadc,17,12,5979.2,498.27,2.8903717578961645,6.213147031583675
ebacbc16-5004-4cc3-879f-2a2765f3ff50,143,7,6219.22,888.46,4.969813299576001,6.790614537010995
ebf42cfe-852f-44da-9d8f-fef701539059,130,6,5485.82,914.3,4.875197323201151,6.819251880390734
ebf4dc3a-9e03-443a-9b76-8a03ac8420f1,33,12,9255.66,771.3,3.5263605246161616,6.649373075575218
ec0289cd-53fa-4d02-8cbc-33cbaf9899e2,102,9,7270.379999999999,807.82,4.634728988229636,6.695576395392617
ec1aedb2-6954-41e9-bc20-3947617aef44,28,9,6108.57,678.73,3.367295829986474,6.521695660497896
ec43eea7-98e1-4dad-91b2-aac2fc923743,61,8,5524.3,690.54,4.127134385045092,6.538920994695759
ec4b1639-cf82-4add-a5e5-32120f4940af,87,12,8073.8,672.82,4.477336814478207,6.5129630129302765
ec6a0e34-ae62-40fe-b6b6-388a1bb41eb9,48,14,10079.11,719.94,3.8918202981106265,6.580555916069039
ec90f1e7-6646-4e81-9092-1720677abc68,14,4,2986.73,746.68,2.70805020110221,6.616975078952116
ec9431e9-7e15-41a2-9d17-154cc78d30af,15,7,5571.08,795.87,2.772588722239781,6.680691553817303
ecac5d35-373c-4cd1-b077-391840a2941c,6,10,7497.490000000001,749.75,1.9459101490553132,6.62107270686344
ecc490f5-8b83-4427-8349-a39db51522bd,16,7,5281.75,754.54,2.833213344056216,6.627432725380744
ecda943d-7219-4f48-857f-66b955c7acb5,33,9,6297.3,699.7,3.5263605246161616,6.552079835376488
ece7e373-8d2c-4ac9-bfe3-f8e3b0c7219a,27,3,2300.81,766.94,3.332204510175204,6.643711605095755
eced90cb-1d62-44a1-b19a-be50c8cf3cec,34,9,6133.18,681.46,3.5553480614894135,6.525703917282987
ecf4b937-82e9-4ae0-86b5-19a63c5602cc,81,7,5667.49,809.64,4.406719247264253,6.697824059140062
ed29a597-8ede-483a-b25c-dcdd06ef3ef8,29,12,7968.74,664.06,3.4011973816621555,6.499877262149682
ed369d6c-f3c3-4626-be74-5ee86b85e696,177,1,446.55,446.55,5.181783550292085,6.103788263316948
ed3783ae-eab3-4dee-94a9-4817ba58cb94,4,13,9176.65,705.9,1.6094379124341003,6.5608892131769085
ed75b8e8-abda-4bb3-a81b-f29221a07950,102,2,2087.98,1043.99,4.634728988229636,6.9517625949751345
ed83add3-c738-47ae-ab64-43ec069669e9,79,3,1339.83,446.61,4.382026634673881,6.103922317564434
ed8b23c3-78dd-4011-8359-0bcfd515c9cf,42,5,5737.9400000000005,1147.59,3.7612001156935624,7.046290382141208
ed8f732b-d665-4f92-a1ad-f2694c351a10,30,7,4200.11,600.02,3.4339872044851463,6.398628211851728
edaef8cb-d159-4522-bb67-729ff47e55ae,5,10,5735.66,573.57,1.791759469228055,6.353621934948982
edeb5577-1071-4000-b1af-1608188380ba,50,10,8733.369999999999,873.34,3.9318256327243257,6.773469316026729
ee095a3c-b29e-48ab-a45b-b9c3cd35e9af,95,7,3691.7,527.39,4.564348191467836,6.269834647412314
ee14d3fe-62c3-4f76-805c-99a6355cf5e6,43,9,7609.48,845.5,3.784189633918261,6.74111020157319
ee27f463-f63e-4a67-a853-6ad2c4466192,81,6,3138.1,523.02,4.406719247264253,6.261529851531596
ee352c97-2d06-4ba4-acd3-d2f1418b2cfe,63,7,9886.49,1412.36,4.1588830833596715,7.253725127304425
ee3fe9bb-f0d6-47db-9ddd-381f705d4989,268,3,4102.34,1367.45,5.594711379601839,7.221433991459593
ee563989-9397-4754-b417-a9c3d76b752c,20,11,11101.84,1009.26,3.044522437723423,6.917963002449558
ee5e48ba-9b14-4f29-9c30-5bee0d9e64ba,266,4,2883.5800000000004,720.9,5.58724865840025,6.581886625145115
ee9a0106-3559-45b3-96cb-9b4deea2a00f,158,4,3636.1,909.03,5.0689042022202315,6.813477566000462
eeabdd9b-577d-47a1-942b-d4b7b96406eb,153,5,3573.44,714.69,5.0369526024136295,6.573247112312161
eeb449ef-204e-477c-8ba8-acac1e73fa9b,76,10,7498.61,749.86,4.343805421853684,6.621219216276931
eebdeed3-6863-4e4b-8b33-6a658d93234d,84,5,3539.3,707.86,4.442651256490317,6.56365804582112
eece925f-8a82-4396-94f9-26ba8d6687f1,41,6,2994.46,499.08,3.7376696182833684,6.2147680856235565
eed14332-d8e1-407f-b3d5-720e80a254ee,206,9,9951.78,1105.75,5.332718793265369,7.0091830716122505
ef644370-9ff6-444e-9a28-6d112ec6aa5f,2,10,9841.44,984.14,1.0986122886681096,6.892783763051991
ef7ef0e0-afc5-4e83-b821-da1ac3f2b27a,103,9,5566.82,618.54,4.6443908991413725,6.428977267184922
efabff69-5616-4dab-bdbd-c1376758b624,69,9,8170.94,907.88,4.248495242049359,6.812213072261649
efba05a8-a758-459f-93cf-ee947d215f58,6,12,9460.23,788.35,1.9459101490553132,6.671209821977736
efda150f-bf30-42b6-8862-630e122bc5d3,62,3,4116.64,1372.21,4.143134726391533,7.224906343817435
efe04e36-6f19-440c-ad49-fc5f8752629e,432,4,1846.77,461.69,6.07073772800249,6.1370572834036325
efe39532-a75a-49fe-bfef-2b9597869be8,42,5,4491.67,898.33,3.7612001156935624,6.801650041643501
efeb3eaa-daa3-4b4b-8c4b-f11744ec10d9,140,3,1354.99,451.66,4.948759890378168,6.11514129180158
f0030f35-b482-4576-b350-021bafba8480,31,8,5135.3,641.91,3.4657359027997265,6.466004745545258
f03db54d-fadc-44b6-b627-9a98adab5b81,107,6,3730.6,621.77,4.68213122712422,6.434177269242813
f042e7e1-86e4-4f41-b246-cf2b6953ccbe,565,2,3280.02,1640.01,6.338594078203183,7.40306718491674
f04dd761-7e23-41ab-849c-d2ebe0527174,36,3,3246.73,1082.24,3.6109179126442243,6.987711829098064
f0600e02-782a-483a-a3dd-3b4795cfbfae,180,3,2097.43,699.14,5.198497031265826,6.551280315046071
f08b1c70-2c8d-44cb-9baa-9453f557d94f,40,7,3756.62,536.66,3.713572066704308,6.287226390124183
f0a7558e-ddcb-4c54-bbdc-830bd19882f8,7,9,9371.01,1041.22,2.0794415416798357,6.949108332465616
f0b9d3ac-cead-44ed-9336-33920e80f533,63,8,4078.95,509.87,4.1588830833596715,6.236115154706623
f0bc833e-6b81-4d6c-8e45-3a5c0cd5dd0d,628,1,139.65,139.65,6.444131256700441,4.946274534935866
f0d4bc55-a067-4579-a4cc-2e18b44737ca,7,9,5765.7300000000005,640.64,2.0794415416798357,6.46402739874864
f122d54b-3320-4d43-b881-9d6084dbde89,229,6,4974.04,829.01,5.438079308923196,6.7214377489108355
f1a832be-3bf0-4702-b799-7e49250462e0,92,10,5527.41,552.74,4.532599493153256,6.31669526250554
f1b88e31-e2d7-40c1-ac46-3dfcd62d99f3,55,13,9373.72,721.06,4.02535169073515,6.58210823793308
f1bd01cd-75db-4e43-8de6-f0e67e1d0e1d,127,4,2434.91,608.73,4.852030263919617,6.413016236230084
f1bdd7f5-a2aa-4ba7-8ed3-1d4ac8b5bc15,123,2,973.63,486.82,4.820281565605037,6.18994648535133
f1e972fe-fd38-46d9-84c3-f5944cbb5a52,14,5,4775.67,955.13,2.70805020110221,6.862893887070114
f1fbd6b9-d70f-4c95-b10b-d40682239f4b,209,4,3441.17,860.29,5.3471075307174685,6.758431265371289
f20489e2-cdc7-4f5a-bdc5-01d547b7e12a,83,12,7536.36,628.03,4.430816798843313,6.444178950316659
f21e1dde-5286-4c40-a52a-19ae9d9bdcbd,135,6,2494.69,415.78,4.912654885736052,6.032558504642943
f22eb029-8801-4111-a99e-e3e9dd11e4cd,86,5,3022.6000000000004,604.52,4.465908118654584,6.406087593000912
f23238ef-d5b0-4515-9d65-e37f28cfee40,14,9,8156.3,906.26,2.70805020110221,6.810429068352633
f2802279-f3c2-4835-9b7f-bb4ef78694b6,149,8,6956.42,869.55,5.0106352940962555,6.769125195812608
f292215f-f2e8-403b-83b1-a80eab89d2fa,52,8,3931.94,491.49,3.970291913552122,6.199474155837475
f2b3827d-adca-40be-8301-5d41340f9593,163,6,5509.92,918.32,5.099866427824199,6.82363426631673
f2c8b8cd-4c47-4b40-a1ad-372e592d7a5e,197,10,3862.74,386.27,5.288267030694535,5.959122124186727
f2ed24da-dc3b-417d-95b1-f9912eb7bd3b,26,3,1585.24,528.41,3.295836866004329,6.271763178923251
f2f170d5-4afe-4d5c-82c3-98223214501f,102,4,2441.21,610.3,4.634728988229636,6.415587837034679
f2f51316-e33f-4a76-b3c8-d7687f772b08,5,5,3270.45,654.09,1.791759469228055,6.48477263077626
f2f519ca-5e3f-4780-a91a-6c0e655df812,238,1,171.27,171.27,5.476463551931511,5.149063013458278
f2f7db76-80cc-472a-b890-6efb8d82e94f,268,4,3132.75,783.19,5.594711379601839,6.664651337927908
f302f6f8-3fcd-4a27-8222-dfc85190495b,200,4,3541.4,885.35,5.303304908059076,6.787111906459793
f3115620-0b8e-48fd-a989-0c9277570603,210,10,6170.419999999999,617.04,5.351858133476067,6.426553180282218
f31427ae-68f5-4f1c-9639-114de62b31f5,19,7,3516.3,502.33,2.995732273553991,6.2212460186023755
f33e21cf-4ae5-4b99-ae52-ba728557fece,18,7,7924.48,1132.07,2.9444389791664403,7.03268604199684
f369e2ef-d375-42e2-8a64-4982c65c990a,37,13,8068.96,620.69,3.6375861597263857,6.4324415762175065
