Username,location,date,content,Rating,Category
Christina Hearn-Compton,US,"Dec 30, 2024Verified","I got.it for my sister in law she loved…I got.it for my sister in law she loved it,Date of experience: November 18, 2024",5,Home
Gary Norton,AU,"Dec 13, 2024Verified","Great productGreat productEasy to deal with and prompt dispatching of said item. Cheers Date of experience: October 31, 2024",5,Home
Dennis Lipscomb,US,"Dec 3, 2024Verified","Was for sonWas for son. He was very happy with it.Great customer service.Date of experience: October 21, 2024",5,Home
CR,US,"Dec 10, 2024Verified","Custom sign Easy to customize sign… great gift. Date of experience: October 28, 2024",5,Home
MR ALLAN GAIL,US,"Dec 6, 2024Verified","Good quality product delivered with careDate of experience: October 25, 2024",5,Home
Taina Lande,US,"Dec 6, 2024","I ordered on 11/17/24I ordered on 11/17/24.  Sent 2 emails with no response.  I have yet to see the product.  Is not as advertised. Suppose to ship 5-7 days after order. Not true!Date of experience: December 04, 2024",1,Home
Rich Miller,US,"Dec 28, 2024Verified","Don't even know what we bought from you?Date of experience: November 15, 2024",5,Home
Elizabeth Smith,US,"Dec 21, 2024Verified","Best Christmas present ever!Date of experience: November 08, 2024",5,Home
Peggy Higgins,US,"Dec 11, 2024Verified","I didn’t like the fact that you cut the…I didn’t like the fact that you cut the top of his head off. I wanted the hat to be on there. But that’s ok. I reorder from someone else. Thank you. Date of experience: October 29, 2024",3,Home
Angela Haley,US,"Dec 3, 2024Verified","Received it in a timely matterReceived it in a timely matter. Looks very nice.Date of experience: October 21, 2024",5,Home
Ian Channing,GB,"Jan 5, 2025Verified","The item has fallen apart on the 3rd useDate of experience: November 21, 2024",1,Home
Diane Green,GB,6 days agoVerified,"Amazing serviceBrilliant serviceDate of experience: November 26, 2024",5,Home
Sara Lawson,US,"Dec 19, 2024Verified","Easy all togetherEasy all together Date of experience: November 06, 2024",5,Home
Elaine Merk,US,"Dec 18, 2024Verified","Too long for delivery and too expensiveToo long for delivery and too expensive Date of experience: November 06, 2024",1,Home
Maria,SE,"Dec 21, 2024Verified","Never got the order where is it???Date of experience: November 08, 2024",1,Home
Travis Hampton,US,"Dec 19, 2024Verified","GreatExactly what I orderedDate of experience: November 07, 2024",5,Home
David,GB,"Dec 14, 2024Verified","Very good serviceVery good service Date of experience: November 01, 2024",5,Home
Mr Stuart Robins,ES,"Dec 2, 2024","i ordered a fleece on the 5th of…i ordered a fleece on the 5th of november for my wife with a picture of her mum and dad on that has passed away i wanted it for for the date they had passed not had any replies from any of you this is disgusting service from yourselves and very upsetting so i am going to seek legal advice from the ombudsmen if i dont hear anything before close of play today and before you send a automated message zera saying check inbox spam etc i have many times and still nothing why ???????????????????????????????????Date of experience: November 05, 2024",1,Home
Ann Ireland,GB,"Dec 25, 2024Verified","nice materialnice material, printing clearfast deliveryDate of experience: November 13, 2024",5,Home
Nicole Vermeiren,BE,"Dec 14, 2024Verified","A happy client Perfect gift and right on time.  Date of experience: October 31, 2024",5,Home
Rosybear,US,"Dec 31, 2024Verified","Got just what we ordered.Got just what we ordered.  Date of experience: November 18, 2024",5,Home
Daniel Kenney,US,"Dec 20, 2024Verified","Customer service is a jokeDate of experience: November 07, 2024",1,Home
Nadine Parker,US,"Dec 31, 2024Verified","My son loves his plaqueMy son loves his plaque Date of experience: November 18, 2024",5,Home
Karen,US,"Dec 13, 2024Verified","Wasn’t as nice as advertisedWasn’t as nice as advertised. Took a long time to get. Date of experience: November 01, 2024",3,Home
Joyce George,US,"Dec 9, 2024Verified","The sign is perfect!!!!Date of experience: October 28, 2024",5,Home
andrea shaw,US,"Dec 30, 2024Verified","sign looked great!!sign looked great!! Date of experience: November 18, 2024",5,Home
Mrs Caroline Clemmey,GB,"Dec 19, 2024Verified","EXACTLY AS ADVERTISED.EXACTLY AS ADVERTISED.GOOD DELIVERYDate of experience: November 06, 2024",5,Home
Patricia Hinton,US,"Dec 27, 2024Verified","GoodMy kids loved them Date of experience: November 14, 2024",4,Home
Janet Trent,US,"Dec 23, 2024Verified","Unhappy…Your advertising and description was misleading.Date of experience: November 07, 2024",1,Home
Cheryl Peters,GB,"Dec 18, 2024Verified","Great itemGot what I ordered Date of experience: November 06, 2024",5,Home
Wendy Coombs,GB,"Dec 16, 2024Verified","EfficientEfficient, prompt serviceDate of experience: November 01, 2024",5,Home
LARK JOHNSON,US,"Dec 13, 2024Verified","cute designmy friend will love thisDate of experience: October 31, 2024",4,Home
Larry H,US,"Dec 24, 2024Verified","Poor delivery time and horrible…Poor delivery time and horrible communication.Date of experience: November 12, 2024",1,Home
Karen Barrezueta,US,"Dec 13, 2024Verified","It was all great.Date of experience: November 01, 2024",5,Home
C liversidge,GB,"Dec 14, 2024Verified","Beautifully madeDate of experience: November 01, 2024",5,Home
Jo Ann Vail,US,"Dec 6, 2024Verified","It was fineIt was fine! Love it!Date of experience: October 17, 2024",5,Home
Carter Donahue,US,"Dec 10, 2024Verified","Good productTurned out niceDate of experience: October 28, 2024",5,Home
MNast,US,"Dec 6, 2024Verified","Awesome!!!Date of experience: October 24, 2024",5,Home
Marijean Majka,US,"Dec 19, 2024Verified","Order never arrivedDate of experience: November 07, 2024",1,Home
Trevor Jackson ,GB,"Dec 2, 2024Verified","Poor packaging meant the wal plate cam…Poor packaging meant the wal plate cam buckled.Date of experience: October 21, 2024",3,Home
Fernando De Los Reyes,PH,"Dec 2, 2024Verified","ProfessionalProfessional, nice productsDate of experience: October 21, 2024",5,Home
Ricky Guffey,US,"Dec 2, 2024Verified","Blanket Easy to order. Was just what I ordered. My wife loves it Date of experience: October 21, 2024",5,Home
Pat Asquith,GB,"Updated Dec 2, 2024Verified","Excellent serviceExcellent product and service, the garage plaque was just as described, in fact better. It will have pride of place in my nephews new garage.Date of experience: October 21, 2024",1,Home
Corine Baker,US,"Dec 1, 2024","Not happy with this company I placed an order for a memorial blanket of my husband for his mother for Christmas. I ordered on 11/15/24 and I got an email saying they had logistics issues and that they would get back to me in a few days. Have not heard a word and tomorrow is December 1st. I ordered from another company and have already gotten the blanket from them for my father in law. I’ve emailed twice and not heard a word, I don’t have the correct order number or a tracking number. The order number I have is about a package that was delivered to Denmark in June.Date of experience: November 15, 2024",1,Home
Peter,GB,"Nov 30, 2024Verified","Very good product delivered quickly and…Very good product delivered quickly and with excellent customer service!Date of experience: October 17, 2024",5,Home
Dave Howard,GB,"Updated Dec 8, 2024","Bad customer serviceUseless company, ordered something nearly 2 weeks ago and got the stupid email saying theyve got logistical problems and i would get a discount on my next order, i wouldnt mind if they emailed me back but iv had no reply in over a week, not good at all, dont even no if what iv ordered will turn up!Update.Still havent recieved any shipping details for this order, its now the 8th of december and was ordered around 3 and a half weeks ago, terrible company, think i should be refunded for the order and sent it for free for the lack of customer service and outrageous shipping waiting times….Date of experience: November 25, 2024",1,Home
